Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Location
F11767 343.047 70.17 2.5e-17 1.77e-17 1.14e-17 14.26 -908.56 FrontB02
F11819 343.049 70.11 2.27e-17 1.49e-17 1.24e-17 12.2 -908.34 FrontB02
F11788 343.051 70.15 3.21e-17 1.64e-17 1.42e-17 10.02 -908.47 FrontB02
F11795 343.053 70.107 2.31e-17 1.52e-17 1.18e-17 10.88 -908.45 FrontB02
F11804 343.069 70.163 1.84e-17 1.38e-17 8.29e-18 14.3 -908.37 FrontB02
F11814 343.078 70.192 2.21e-17 1.47e-17 1.05e-17 13.6 -908.2 FrontB02
F11812 343.079 69.942 2.9e-17 1.78e-17 1.07e-17 15.1 -908.57 FrontB02
F11800 343.079 70.059 2.56e-17 1.79e-17 1.09e-17 8.45 -908.31 FrontB02
F11809 343.088 70.132 2.27e-17 1.87e-17 1.13e-17 9.2 -908.49 FrontB02
F11808 343.091 69.695 1.81e-17 1.21e-17 8.52e-18 10.6 -908.25 FrontB02
F11769 343.096 70.179 2.74e-17 1.64e-17 1.21e-17 11.05 -908.33 FrontB02
F11780 343.096 70.157 1.93e-17 1.39e-17 9.66e-18 11.65 -908.58 FrontB02
F11789 343.097 70.116 2.49e-17 1.71e-17 1.43e-17 11.54 -908.39 FrontB02
F11805 343.097 70.206 1.94e-17 1.72e-17 9.13e-18 11.73 -908.43 FrontB02
F11813 343.099 70.135 2.16e-17 1.22e-17 8.63e-18 10.98 -908.46 FrontB02
F11796 343.1 70.138 2.63e-17 1.55e-17 1.11e-17 20.59 -908.44 FrontB02
F11768 343.1 70.141 2.61e-17 2.13e-17 1.61e-17 14.43 -908.38 FrontB02
F11820 343.1 70.153 2.76e-17 2.04e-17 1.52e-17 11.29 -908.34 FrontB02
F11776 343.101 70.155 2.68e-17 1.66e-17 1.05e-17 8.82 -908.39 FrontB02
F11777 343.103 70.127 2.9e-17 1.89e-17 1.34e-17 12.52 -908.54 FrontB02
F11783 343.104 70.104 2.75e-17 1.6e-17 1.2e-17 13.43 -908.41 FrontB02
F11791 343.106 70.126 2.88e-17 2.32e-17 1.19e-17 10.33 -908.43 FrontB02
F11775 343.106 70.144 2.37e-17 1.42e-17 1.12e-17 12.94 -908.42 FrontB02
F11817 343.107 70.141 2.75e-17 1.64e-17 1.24e-17 9.21 -908.48 FrontB02
F11807 343.108 70.153 2.63e-17 1.83e-17 1.11e-17 14.55 -908.34 FrontB02
F11803 343.11 70.158 4.02e-17 2.45e-17 1.63e-17 12.06 -908.4 FrontB02
F11793 343.115 70.117 2.27e-17 1.52e-17 1.04e-17 14.27 -908.28 FrontB02
F11816 343.116 70.137 2.38e-17 1.55e-17 1.05e-17 10.14 -908.51 FrontB02
F11779 343.119 70.23 1.97e-17 1.37e-17 1.05e-17 12.66 -908.43 FrontB02
F11806 343.119 70.143 2.84e-17 1.71e-17 1.28e-17 8.63 -908.4 FrontB02
F11773 343.121 70.165 1.68e-17 1.48e-17 9.26e-18 10.39 -908.39 FrontB02
F11781 343.123 70.129 2.26e-17 1.85e-17 1.08e-17 9.62 -908.57 FrontB02
F11782 343.127 69.997 3.19e-17 2.57e-17 1.61e-17 15.56 -908.42 FrontB02
F11815 343.128 70.149 2.35e-17 1.56e-17 1.15e-17 3.87 -908.44 FrontB02
F11792 343.134 70.16 2.86e-17 1.65e-17 1.22e-17 15.77 -908.43 FrontB02
F11771 343.138 70.179 2.03e-17 1.71e-17 1.19e-17 9.69 -908.36 FrontB02
F11801 343.139 70.169 2.71e-17 1.46e-17 1.03e-17 13.38 -908.56 FrontB02
F11785 343.139 70.168 2.45e-17 1.78e-17 1.04e-17 9.3 -908.41 FrontB02
F11772 343.141 70.165 1.71e-17 1.29e-17 8.73e-18 16.48 -908.4 FrontB02
F11770 343.144 70.18 1.95e-17 1.52e-17 1.03e-17 12.65 -908.42 FrontB02
F11794 343.149 70.121 2.25e-17 1.55e-17 1.15e-17 14.11 -908.47 FrontB02
F11787 343.154 70.099 1.92e-17 1.27e-17 8.1e-18 16.17 -908.37 FrontB02
F11810 343.167 70.208 1.9e-17 1.19e-17 8.86e-18 14.36 -908.61 FrontB02
F11802 343.17 70.077 3.02e-17 2.28e-17 1.42e-17 9.58 -908.56 FrontB02
