Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Location
F05059 298.437 80.697 1.48e-17 1.11e-17 5.88e-18 12.59 -1083.28 LeftE03
F05049 298.452 80.864 1.83e-17 1.39e-17 1.15e-17 11.33 -1083.46 LeftE03
F05074 298.612 80.908 1.95e-17 1.1e-17 7.64e-18 8.4 -1083.47 LeftE03
F05055 298.614 80.952 1.55e-17 1.31e-17 7.39e-18 11.05 -1083.28 LeftE03
F05067 298.614 80.966 1.91e-17 1.23e-17 9.12e-18 15.15 -1083.47 LeftE03
F05079 298.637 80.946 1.23e-17 1.03e-17 5.02e-18 13.6 -1083.49 LeftE03
F05073 298.641 80.866 1.7e-17 1.31e-17 6.99e-18 4.9 -1083.52 LeftE03
F05065 298.644 80.912 1.97e-17 1.05e-17 8.69e-18 10.22 -1083.52 LeftE03
F05070 298.66 80.991 1.62e-17 1.14e-17 6.17e-18 8.41 -1083.51 LeftE03
F05069 298.664 81.283 1.56e-17 1.14e-17 8.01e-18 16.38 -1083.43 LeftE03
F05081 298.667 80.954 2.08e-17 1.53e-17 8.27e-18 10.09 -1083.32 LeftE03
F05052 298.668 80.949 1.76e-17 1.31e-17 5.86e-18 9.87 -1083.21 LeftE03
F05078 298.67 80.94 2.38e-17 1.38e-17 1.03e-17 12.88 -1083.44 LeftE03
F05083 298.673 80.946 1.43e-17 1.07e-17 5.99e-18 11.55 -1083.2 LeftE03
F05046 298.674 80.981 1.54e-17 1.28e-17 1.01e-17 8.4 -1083.36 LeftE03
F05048 298.675 80.951 1.93e-17 1.26e-17 9.06e-18 12.76 -1083.37 LeftE03
F05075 298.678 80.927 1.65e-17 1.32e-17 7.21e-18 10.51 -1083.44 LeftE03
F05082 298.682 80.928 1.9e-17 1.18e-17 7.15e-18 10.69 -1083.22 LeftE03
F05061 298.703 80.963 1.75e-17 1.21e-17 8.88e-18 14.0 -1083.3 LeftE03
F05080 298.709 80.843 1.45e-17 1.06e-17 7.13e-18 10.5 -1083.57 LeftE03
F05045 298.709 80.953 1.9e-17 1.45e-17 8.63e-18 7.79 -1083.3 LeftE03
F05076 298.721 80.892 1.4e-17 1.08e-17 7.13e-18 12.8 -1083.38 LeftE03
F05071 298.723 80.84 1.7e-17 1.27e-17 7.77e-18 7.16 -1083.34 LeftE03
F05053 298.736 80.899 1.89e-17 1.37e-17 7.15e-18 11.43 -1083.59 LeftE03
F05051 298.74 81.073 1.97e-17 1.36e-17 9.1e-18 11.9 -1083.52 LeftE03
F05058 298.802 80.921 1.78e-17 1.2e-17 7.26e-18 7.65 -1083.29 LeftE03
F05047 298.844 81.068 1.7e-17 1.07e-17 9.25e-18 10.49 -1083.3 LeftE03
F05064 298.87 80.856 1.35e-17 1.14e-17 8.49e-18 11.48 -1083.33 LeftE03
F05072 298.87 80.926 1.56e-17 1.05e-17 6.67e-18 8.86 -1083.38 LeftE03
F05044 298.913 81.072 1.96e-17 1.25e-17 9.19e-18 15.99 -1083.39 LeftE03
