Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Location
F00192 313.38 151.597 7.28e-17 5.65e-17 3.89e-17 22.68 -438.47 DownB02
F00181 314.046 151.342 7.88e-17 6.5e-17 3.95e-17 34.25 -438.51 DownB02
F00190 314.715 151.148 1.07e-16 6.43e-17 5.04e-17 27.06 -438.45 DownB02
F00191 313.79 151.563 9.66e-17 7.31e-17 4.34e-17 33.69 -438.41 DownB02
F00204 313.732 151.599 1.19e-16 8.83e-17 5.23e-17 25.22 -438.44 DownB02
F00193 313.642 151.654 1.01e-16 6.69e-17 4.84e-17 15.24 -438.44 DownB02
F00180 314.127 151.534 9.81e-17 5.76e-17 4.11e-17 36.15 -438.36 DownB02
F00198 314.134 151.561 1.02e-16 7.64e-17 4.93e-17 29.63 -438.59 DownB02
F00182 314.407 151.545 7.91e-17 5.59e-17 3.7e-17 26.63 -438.56 DownB02
F00208 314.574 151.492 1.37e-16 7.34e-17 4.89e-17 32.75 -438.56 DownB02
F00209 314.019 151.725 1.05e-16 5.92e-17 4.83e-17 30.59 -438.5 DownB02
F00186 314.236 151.647 1.12e-16 8.05e-17 3.72e-17 38.47 -438.51 DownB02
F00217 314.156 151.746 8.3e-17 6.6e-17 4.12e-17 21.31 -438.4 DownB02
F00213 314.145 151.762 9.63e-17 6.86e-17 3.9e-17 23.53 -438.5 DownB02
F00202 314.029 151.814 1.16e-16 6.79e-17 5.01e-17 22.39 -438.58 DownB02
F00177 313.901 151.882 1.04e-16 8.86e-17 5.22e-17 30.99 -438.71 DownB02
F00179 314.189 151.766 8.9e-17 5.44e-17 4.1e-17 26.99 -438.56 DownB02
F00212 314.181 151.773 9.45e-17 6.92e-17 4.69e-17 20.43 -438.66 DownB02
F00189 314.182 151.773 9.62e-17 7.02e-17 4.47e-17 20.99 -438.37 DownB02
F00195 314.173 151.779 1.03e-16 6.38e-17 4.16e-17 24.94 -438.59 DownB02
F00216 314.183 151.779 1.59e-16 8.83e-17 5.97e-17 27.6 -438.54 DownB02
F00184 314.618 151.61 9.4e-17 5.81e-17 3.62e-17 15.94 -438.61 DownB02
F00197 314.172 151.798 1.27e-16 8.13e-17 5.82e-17 28.08 -438.5 DownB02
F00185 314.244 151.8 1.3e-16 9.62e-17 6.89e-17 37.74 -438.57 DownB02
F00210 314.222 151.816 1.11e-16 6.84e-17 5.18e-17 32.4 -438.66 DownB02
F00201 314.415 151.741 9.31e-17 5.96e-17 4.09e-17 16.82 -438.6 DownB02
F00176 314.192 151.837 9.85e-17 5.92e-17 4.51e-17 22.59 -438.48 DownB02
F00188 314.118 151.876 9.81e-17 7.27e-17 4.58e-17 30.14 -438.63 DownB02
F00178 314.122 151.898 1.1e-16 7.91e-17 4.36e-17 26.84 -438.73 DownB02
F00187 314.444 151.772 7.61e-17 5.15e-17 3.59e-17 25.34 -438.56 DownB02
F00203 314.118 151.934 1.22e-16 7.12e-17 6.14e-17 25.74 -438.68 DownB02
