Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Location
F11685 348.548 59.525 3.24e-17 2.24e-17 1.44e-17 16.08 -821.92 FrontC01
F11657 348.639 59.791 2.87e-17 1.94e-17 1.29e-17 19.5 -821.7 FrontC01
F11669 348.659 59.53 3.1e-17 2.18e-17 1.47e-17 15.0 -821.8 FrontC01
F11690 348.835 59.753 2.73e-17 2.27e-17 1.2e-17 14.02 -821.77 FrontC01
F11684 348.865 59.761 2.96e-17 1.92e-17 1.33e-17 16.12 -821.88 FrontC01
F11670 348.866 59.746 3.13e-17 2.5e-17 1.49e-17 17.3 -821.86 FrontC01
F11673 348.877 59.79 2.34e-17 1.53e-17 9.99e-18 16.1 -822.02 FrontC01
F11655 348.882 59.766 3.34e-17 2.25e-17 1.55e-17 12.73 -821.87 FrontC01
F11672 348.884 59.763 3.33e-17 2.05e-17 1.41e-17 14.45 -821.94 FrontC01
F11666 348.887 59.774 3.07e-17 2.08e-17 1.27e-17 13.17 -821.96 FrontC01
F11668 348.889 59.775 3.28e-17 2.38e-17 1.53e-17 15.28 -821.92 FrontC01
F11675 348.891 59.771 3.23e-17 2e-17 1.56e-17 17.25 -821.87 FrontC01
F11679 348.892 59.775 2.56e-17 1.77e-17 1.3e-17 10.95 -821.88 FrontC01
F11678 348.892 59.78 2.62e-17 1.98e-17 1.22e-17 14.32 -821.93 FrontC01
F11676 348.893 59.729 3.76e-17 2.53e-17 1.67e-17 14.81 -821.83 FrontC01
F11680 348.893 59.774 2.93e-17 2.4e-17 1.48e-17 21.32 -821.89 FrontC01
F11692 348.895 59.77 3.18e-17 2.34e-17 1.42e-17 12.72 -821.94 FrontC01
F11693 348.9 59.794 3.37e-17 2.2e-17 1.38e-17 9.18 -821.81 FrontC01
F11660 348.904 59.791 3.63e-17 2.75e-17 1.53e-17 20.51 -821.66 FrontC01
F11688 348.908 59.873 3.32e-17 2.11e-17 1.48e-17 13.26 -822.05 FrontC01
F11689 348.92 59.763 3.37e-17 2.15e-17 1.46e-17 17.27 -821.82 FrontC01
F11665 348.921 59.767 3.4e-17 2.31e-17 1.53e-17 18.16 -821.88 FrontC01
F11681 348.93 59.827 3.37e-17 2.25e-17 1.66e-17 13.16 -821.85 FrontC01
F11664 348.939 59.925 2.41e-17 1.68e-17 1.14e-17 13.11 -821.88 FrontC01
F11671 348.946 59.758 3.45e-17 2.61e-17 1.5e-17 14.22 -822.0 FrontC01
F11683 348.947 59.716 2.25e-17 1.7e-17 1.11e-17 15.54 -822.08 FrontC01
F11656 348.956 59.704 2.74e-17 2.16e-17 1.33e-17 14.49 -821.83 FrontC01
F11667 348.958 59.809 3.49e-17 2.32e-17 1.62e-17 12.44 -822.0 FrontC01
F11661 348.959 59.83 2.65e-17 1.81e-17 1.1e-17 18.67 -821.85 FrontC01
F11662 348.968 59.786 2.59e-17 1.9e-17 1.27e-17 11.85 -821.79 FrontC01
F11659 348.98 59.811 3.15e-17 2.31e-17 1.33e-17 7.98 -821.93 FrontC01
F11677 348.99 59.807 3.37e-17 2.45e-17 1.49e-17 21.88 -821.79 FrontC01
F11658 348.996 59.772 3.77e-17 2.57e-17 1.76e-17 18.44 -821.99 FrontC01
F11674 349.001 59.991 3.07e-17 2.48e-17 1.41e-17 17.78 -822.06 FrontC01
F11687 349.013 59.543 2.17e-17 1.66e-17 1.18e-17 10.87 -821.95 FrontC01
F11653 349.047 59.426 2.87e-17 2.14e-17 1.27e-17 9.09 -821.98 FrontC01
F11682 349.076 59.814 2.16e-17 1.61e-17 1.05e-17 12.66 -821.99 FrontC01
F11663 349.094 59.752 1.88e-17 1.34e-17 8.79e-18 14.01 -821.97 FrontC01
F11691 349.121 59.548 2.08e-17 1.64e-17 1.05e-17 15.83 -821.93 FrontC01
F11686 349.247 59.547 2.99e-17 2.05e-17 1.37e-17 14.9 -821.88 FrontC01
