Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Location
F01166 195.521 37.925 7.31e-17 4.74e-17 3.28e-17 26.74 -553.2 UpC01
F01174 195.331 37.684 5.86e-17 4.67e-17 2.96e-17 14.99 -553.41 UpC01
F01165 195.219 37.672 6.85e-17 4.76e-17 2.98e-17 15.43 -553.23 UpC01
F01173 195.16 37.74 5.63e-17 3.97e-17 2.71e-17 20.84 -553.3 UpC01
F01161 195.12 37.727 6.87e-17 4.93e-17 3.26e-17 19.46 -553.33 UpC01
F01171 195.093 37.76 4.35e-17 2.94e-17 1.95e-17 17.34 -553.18 UpC01
F01157 195.038 37.826 6.42e-17 4.9e-17 3.32e-17 25.18 -553.13 UpC01
F01155 195.019 37.744 5.47e-17 3.71e-17 2.22e-17 20.96 -553.27 UpC01
F01163 195.008 37.728 7.47e-17 5.42e-17 3.35e-17 16.19 -553.33 UpC01
F01159 195.007 37.672 7.67e-17 4.9e-17 3.26e-17 24.55 -553.39 UpC01
F01164 194.966 37.679 6.3e-17 4.17e-17 3.13e-17 13.2 -553.22 UpC01
F01158 194.988 37.594 5.26e-17 3.44e-17 2.36e-17 31.17 -553.16 UpC01
F01167 194.912 37.769 5.5e-17 3.93e-17 2.25e-17 16.77 -553.44 UpC01
F01162 194.8 37.966 6.53e-17 4.49e-17 2.63e-17 12.47 -553.32 UpC01
F01168 195.061 37.263 5.65e-17 3.89e-17 2.54e-17 21.35 -553.44 UpC01
F01153 194.825 37.825 5.55e-17 3.62e-17 2.1e-17 16.41 -553.3 UpC01
F01154 194.751 37.735 5.48e-17 4.09e-17 2.35e-17 11.4 -553.42 UpC01
F01169 194.845 37.386 5.63e-17 4.48e-17 2.94e-17 28.71 -553.4 UpC01
F01160 194.588 37.827 5.89e-17 3.77e-17 2.44e-17 27.72 -553.31 UpC01
F01170 194.678 37.555 7.05e-17 4.92e-17 3.5e-17 15.29 -553.31 UpC01
F01172 194.521 37.726 5.96e-17 3.93e-17 2.51e-17 29.04 -553.3 UpC01
F01156 194.259 38.162 4.56e-17 3.39e-17 2.15e-17 24.23 -553.33 UpC01
