Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Location
F03193 239.223 43.96 1.73e-17 1.37e-17 9.71e-18 11.58 -1113.87 UpA02
F03188 239.358 43.946 1.64e-17 1.16e-17 7.59e-18 8.85 -1113.77 UpA02
F03157 239.304 43.908 1.63e-17 1.31e-17 8.28e-18 12.37 -1113.58 UpA02
F03185 239.256 43.901 1.65e-17 1.17e-17 7.21e-18 11.84 -1113.69 UpA02
F03170 239.126 43.903 1.68e-17 1.17e-17 7.15e-18 11.39 -1113.86 UpA02
F03171 239.455 43.875 1.68e-17 1.24e-17 8.64e-18 8.0 -1113.73 UpA02
F03184 239.238 43.855 1.28e-17 1.06e-17 6.91e-18 9.69 -1113.86 UpA02
F03166 239.212 43.856 1.75e-17 1.25e-17 7.96e-18 7.79 -1113.74 UpA02
F03161 239.247 43.854 1.7e-17 1.18e-17 7.72e-18 12.78 -1113.68 UpA02
F03167 239.188 43.851 1.76e-17 1.31e-17 8.07e-18 14.31 -1113.86 UpA02
F03190 239.251 43.847 1.69e-17 1.07e-17 7.52e-18 7.84 -1113.77 UpA02
F03192 239.254 43.845 1.6e-17 1.23e-17 7.32e-18 9.13 -1114.0 UpA02
F03164 239.215 43.845 1.89e-17 1.36e-17 9.16e-18 13.91 -1114.02 UpA02
F03168 239.158 43.847 1.93e-17 1.24e-17 7.17e-18 13.24 -1113.75 UpA02
F03186 239.203 43.845 2e-17 1.27e-17 1.02e-17 15.43 -1113.74 UpA02
F03178 239.198 43.843 1.6e-17 1.26e-17 9.13e-18 8.44 -1113.61 UpA02
F03160 239.207 43.841 1.46e-17 1.16e-17 8.01e-18 8.22 -1113.75 UpA02
F03179 239.132 43.841 1.83e-17 1.48e-17 9.58e-18 15.58 -1113.62 UpA02
F03187 239.187 43.836 1.49e-17 1.01e-17 7.61e-18 11.49 -1113.7 UpA02
F03162 239.208 43.835 1.76e-17 1.15e-17 7.03e-18 7.06 -1113.79 UpA02
F03169 239.173 43.826 1.46e-17 1.25e-17 8.15e-18 14.7 -1113.84 UpA02
F03177 239.244 43.816 1.55e-17 1.29e-17 6.79e-18 6.22 -1113.89 UpA02
F03175 239.19 43.814 1.5e-17 1.04e-17 6.63e-18 9.62 -1113.68 UpA02
F03173 239.19 43.798 1.6e-17 1.05e-17 7.15e-18 12.34 -1113.68 UpA02
F03163 239.062 43.794 1.43e-17 1.08e-17 5.91e-18 11.96 -1113.76 UpA02
F03176 239.118 43.731 1.42e-17 1.02e-17 7.33e-18 12.63 -1113.82 UpA02
