Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Location
F05195 139.807 135.633 1.76e-17 1.88e-17 1.37e-17 11.49 -868.88 DownF06
F05187 139.926 135.547 2.64e-17 1.66e-17 8.19e-18 10.73 -869.07 DownF06
F05194 139.74 135.637 2.35e-17 1.63e-17 1.07e-17 11.4 -868.92 DownF06
F05182 139.875 135.548 2.24e-17 1.49e-17 1.13e-17 13.82 -869.1 DownF06
F05176 139.724 135.613 2.05e-17 1.67e-17 1.36e-17 9.2 -869.0 DownF06
F05199 139.762 135.584 1.74e-17 1.45e-17 8.51e-18 9.34 -869.0 DownF06
F05191 139.869 135.518 2.07e-17 1.55e-17 1.25e-17 11.3 -869.03 DownF06
F05181 139.802 135.543 2.08e-17 2.01e-17 1.11e-17 11.57 -869.26 DownF06
F05186 139.817 135.534 2.02e-17 1.51e-17 1.27e-17 13.1 -869.1 DownF06
F05202 139.776 135.55 2.28e-17 1.27e-17 7.67e-18 12.04 -868.88 DownF06
F05192 139.766 135.549 3.59e-17 2.12e-17 1.1e-17 12.99 -868.9 DownF06
F05180 139.771 135.547 2.62e-17 1.62e-17 1.76e-17 8.62 -869.01 DownF06
F05174 139.782 135.541 3.35e-17 2.46e-17 1.65e-17 8.88 -869.01 DownF06
F05193 139.799 135.533 2.51e-17 2.67e-17 1.38e-17 10.7 -869.09 DownF06
F05190 139.777 135.54 3.07e-17 1.68e-17 1.26e-17 13.19 -869.08 DownF06
F05198 139.773 135.541 3.51e-17 2.33e-17 1.11e-17 15.09 -868.9 DownF06
F05177 139.762 135.546 2.52e-17 2.5e-17 8.97e-18 10.06 -868.9 DownF06
F05179 139.752 135.546 2.29e-17 1.54e-17 1.46e-17 13.93 -868.94 DownF06
F05196 139.695 135.565 3.08e-17 1.78e-17 1.27e-17 20.35 -868.96 DownF06
F05178 139.77 135.523 2.09e-17 2.11e-17 9.24e-18 12.76 -869.04 DownF06
F05184 139.708 135.549 1.79e-17 1.81e-17 9.81e-18 11.3 -868.91 DownF06
F05200 139.627 135.587 2.5e-17 1.42e-17 9.09e-18 20.17 -869.0 DownF06
F05189 139.74 135.513 2.06e-17 1.54e-17 1.34e-17 13.34 -868.99 DownF06
F05201 139.701 135.528 1.84e-17 1.63e-17 9.66e-18 10.08 -868.96 DownF06
F05185 139.734 135.503 2.17e-17 2.1e-17 1.3e-17 11.73 -868.94 DownF06
F05188 139.606 135.536 2.31e-17 1.03e-17 8.63e-18 6.5 -869.07 DownF06
F05197 139.459 135.574 1.96e-17 1.53e-17 8.76e-18 12.03 -869.07 DownF06
F05175 139.566 135.515 2.38e-17 1.5e-17 1.08e-17 10.55 -868.94 DownF06
