Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Location
F09975 232.593 135.865 2.31e-17 1.51e-17 1.04e-17 13.24 -912.12 DownA06
F09976 232.688 135.923 2.37e-17 2.12e-17 1.26e-17 14.96 -912.07 DownA06
F09973 232.059 135.995 1.92e-17 1.56e-17 1.1e-17 12.76 -912.25 DownA06
F09978 231.885 135.989 2.84e-17 1.54e-17 9.66e-18 10.64 -912.03 DownA06
F09988 231.935 135.999 2.26e-17 1.69e-17 1.77e-17 20.1 -912.27 DownA06
F09992 231.819 136.021 2.25e-17 1.67e-17 1.02e-17 10.28 -912.09 DownA06
F09957 231.525 136.003 2.72e-17 1.63e-17 6.23e-18 13.04 -912.13 DownA06
F09984 232.137 136.083 2.64e-17 1.91e-17 1.64e-17 11.7 -912.0 DownA06
F09972 231.806 136.065 2.49e-17 1.82e-17 9.27e-18 14.2 -912.18 DownA06
F09970 232.024 136.098 2.06e-17 1.64e-17 1e-17 16.76 -912.15 DownA06
F09950 231.825 136.081 3.19e-17 1.84e-17 1.2e-17 12.21 -912.27 DownA06
F09993 231.909 136.089 1.85e-17 1.37e-17 8.53e-18 11.32 -912.26 DownA06
F09983 231.84 136.088 2.87e-17 2.09e-17 1.82e-17 10.86 -912.25 DownA06
F09986 231.855 136.093 2.14e-17 1.51e-17 1.09e-17 9.0 -911.94 DownA06
F09953 231.969 136.11 2.53e-17 1.63e-17 1.99e-17 13.82 -912.08 DownA06
F09990 231.94 136.11 2.17e-17 1.56e-17 1.17e-17 13.64 -912.19 DownA06
F09962 231.859 136.103 2.65e-17 1.17e-17 1.04e-17 12.2 -912.11 DownA06
F09951 231.889 136.107 2.23e-17 1.94e-17 1.41e-17 11.61 -912.11 DownA06
F09956 231.91 136.111 2.48e-17 1.33e-17 1.41e-17 13.28 -912.1 DownA06
F09974 231.868 136.108 2.67e-17 1.12e-17 1.02e-17 13.95 -912.31 DownA06
F09958 231.862 136.108 2.88e-17 1.58e-17 9.28e-18 9.32 -912.28 DownA06
F09987 231.87 136.109 2.86e-17 1.88e-17 1.38e-17 10.29 -912.1 DownA06
F09971 231.835 136.107 2.63e-17 2.17e-17 1.17e-17 19.89 -912.01 DownA06
F09952 231.885 136.113 2.25e-17 1.68e-17 1.08e-17 8.15 -912.29 DownA06
F09977 231.64 136.091 2.78e-17 2.03e-17 1.16e-17 14.51 -912.22 DownA06
F09960 231.857 136.112 2.29e-17 1.77e-17 8.68e-18 15.09 -912.37 DownA06
F09946 231.86 136.113 3.04e-17 1.95e-17 1.18e-17 10.76 -912.25 DownA06
F09989 231.853 136.114 3.22e-17 2.25e-17 1.19e-17 6.65 -912.16 DownA06
F09979 231.846 136.114 2.99e-17 1.59e-17 8.93e-18 9.85 -912.33 DownA06
F09967 231.827 136.115 2.08e-17 1.77e-17 1.13e-17 13.11 -912.13 DownA06
F09963 231.849 136.118 1.27e-17 1.33e-17 8.12e-18 8.64 -912.03 DownA06
F09981 231.856 136.122 2.41e-17 2.34e-17 1.42e-17 9.77 -912.24 DownA06
F09955 231.851 136.122 1.66e-17 1.63e-17 9.31e-18 9.72 -912.18 DownA06
F09954 231.694 136.109 2.87e-17 1.41e-17 1.13e-17 14.74 -912.14 DownA06
F09969 231.65 136.11 2.38e-17 1.35e-17 1.11e-17 10.01 -912.31 DownA06
F09985 231.79 136.139 2.72e-17 1.73e-17 8.98e-18 12.28 -912.22 DownA06
F09964 231.985 136.168 2.11e-17 1.72e-17 8.71e-18 10.88 -912.3 DownA06
F09959 231.673 136.138 1.48e-17 1.09e-17 7.81e-18 13.75 -912.26 DownA06
F09982 231.796 136.152 2.67e-17 1.99e-17 1.24e-17 13.58 -912.06 DownA06
F09966 231.48 136.123 2.38e-17 1.27e-17 8.08e-18 11.25 -912.14 DownA06
F09980 231.86 136.166 2.64e-17 1.8e-17 1.32e-17 18.77 -912.12 DownA06
F09961 231.71 136.159 1.74e-17 1.78e-17 6.72e-18 11.55 -912.1 DownA06
F09947 231.736 136.203 1.75e-17 1.1e-17 6.83e-18 14.44 -912.22 DownA06
F09949 231.808 136.28 1.66e-17 1.35e-17 1.06e-17 9.57 -912.08 DownA06
F09948 232.006 136.328 2.39e-17 1.55e-17 1.16e-17 13.89 -912.07 DownA06
F09965 231.614 136.367 2.44e-17 1.72e-17 1.1e-17 10.56 -912.1 DownA06
