Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Location
F10652 18.03 80.815 1.81e-17 1.59e-17 9.19e-18 12.27 -1147.16 FrontE03
F10638 18.072 80.684 1.57e-17 1.04e-17 7.29e-18 9.02 -1147.05 FrontE03
F10634 18.102 80.897 1.3e-17 1.18e-17 6.81e-18 9.3 -1146.73 FrontE03
F10659 18.11 80.87 1.31e-17 1.17e-17 4.18e-18 7.52 -1146.9 FrontE03
F10669 18.126 80.846 1.68e-17 1.12e-17 6.61e-18 10.24 -1147.06 FrontE03
F10642 18.132 81.028 1.42e-17 1.12e-17 6.1e-18 9.74 -1147.11 FrontE03
F10650 18.134 80.911 1.57e-17 1.31e-17 6.84e-18 10.9 -1146.93 FrontE03
F10636 18.149 80.957 1.73e-17 1.34e-17 6.09e-18 11.82 -1147.25 FrontE03
F10647 18.149 80.922 1.39e-17 1.01e-17 4.94e-18 8.71 -1147.03 FrontE03
F10657 18.149 80.93 1.94e-17 1.24e-17 9.86e-18 7.85 -1146.91 FrontE03
F10663 18.151 80.927 1.76e-17 1.09e-17 7.46e-18 9.44 -1147.05 FrontE03
F10654 18.158 80.93 1.79e-17 1.36e-17 8.85e-18 11.75 -1146.96 FrontE03
F10661 18.165 80.877 1.63e-17 1e-17 7.95e-18 8.12 -1147.23 FrontE03
F10670 18.165 80.909 1.5e-17 1.11e-17 7.16e-18 8.46 -1147.1 FrontE03
F10660 18.168 80.883 1.79e-17 1.12e-17 9.15e-18 9.66 -1147.1 FrontE03
F10655 18.189 80.985 2.24e-17 1.37e-17 1.01e-17 12.18 -1146.85 FrontE03
F10643 18.204 81.146 1.36e-17 1.14e-17 5.91e-18 8.25 -1146.95 FrontE03
F10649 18.237 80.981 1.59e-17 1.1e-17 7.72e-18 9.73 -1146.89 FrontE03
F10662 18.308 80.794 1.78e-17 1.23e-17 6.96e-18 9.22 -1146.98 FrontE03
F10667 18.429 81.236 1.55e-17 1.17e-17 9.44e-18 6.04 -1146.91 FrontE03
