Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Location
F08819 78.859 144.353 7e-17 4.13e-17 2.93e-17 34.58 -500.08 DownF03
F08806 78.238 144.294 8.35e-17 5.68e-17 4.01e-17 30.06 -500.0 DownF03
F08821 78.208 144.252 7.38e-17 6.23e-17 3.56e-17 30.11 -500.13 DownF03
F08810 78.104 144.137 8.15e-17 4.76e-17 2.67e-17 20.63 -500.14 DownF03
F08798 77.954 144.122 5.19e-17 3.23e-17 2.57e-17 30.13 -500.12 DownF03
F08796 78.338 144.092 8.66e-17 7.48e-17 3.92e-17 31.36 -500.07 DownF03
F08794 78.067 144.069 6.98e-17 4.66e-17 3.53e-17 23.35 -500.2 DownF03
F08807 78.087 144.07 8.27e-17 4.71e-17 2.72e-17 28.34 -500.19 DownF03
F08820 77.725 144.031 8.41e-17 5.31e-17 3.03e-17 20.89 -500.24 DownF03
F08804 78.205 144.045 5.14e-17 2.6e-17 2.35e-17 25.5 -500.09 DownF03
F08805 78.374 144.037 8.92e-17 6.49e-17 4.1e-17 16.28 -500.23 DownF03
F08788 78.025 143.985 6.33e-17 4.24e-17 2.7e-17 10.49 -500.21 DownF03
F08816 77.978 143.978 5.83e-17 4.22e-17 2.79e-17 21.71 -499.91 DownF03
F08813 78.044 143.98 8.28e-17 4.37e-17 2.9e-17 19.33 -500.28 DownF03
F08809 78.084 143.981 8.18e-17 8.66e-17 3.47e-17 32.55 -500.01 DownF03
F08817 78.006 143.976 6.44e-17 6.04e-17 3.29e-17 17.22 -499.94 DownF03
F08801 78.063 143.974 7.97e-17 5.51e-17 4.45e-17 24.85 -500.02 DownF03
F08791 78.017 143.971 5e-17 2.8e-17 2.24e-17 34.59 -499.95 DownF03
F08811 78.032 143.961 8.42e-17 4.98e-17 3.15e-17 36.33 -500.15 DownF03
F08797 77.985 143.956 9.12e-17 5.86e-17 4.43e-17 20.59 -500.04 DownF03
F08814 78.049 143.959 1.05e-16 5.98e-17 3.42e-17 21.86 -500.21 DownF03
F08789 78.103 143.959 9.48e-17 5.31e-17 3.54e-17 25.41 -500.19 DownF03
F08802 78.03 143.953 6.19e-17 7.18e-17 3.79e-17 21.2 -500.2 DownF03
F08793 78.057 143.951 5.55e-17 4.03e-17 3.16e-17 23.85 -500.13 DownF03
F08808 77.956 143.94 4.83e-17 4.24e-17 2.08e-17 23.68 -500.07 DownF03
F08790 78.101 143.939 8.56e-17 5.58e-17 4.51e-17 25.76 -500.25 DownF03
F08799 78.038 143.915 6.19e-17 3.55e-17 3.3e-17 25.02 -500.17 DownF03
F08800 77.777 143.867 5.57e-17 4.3e-17 2.86e-17 19.01 -500.01 DownF03
F08792 77.78 143.846 9.21e-17 5.82e-17 4.06e-17 23.43 -499.96 DownF03
F08812 77.923 143.836 7.34e-17 6.3e-17 3.9e-17 29.26 -499.93 DownF03
F08818 77.813 143.811 6.42e-17 3.82e-17 2.36e-17 18.71 -499.86 DownF03
F08803 76.81 143.637 7.62e-17 5.75e-17 2.97e-17 17.52 -500.08 DownF03
F08815 77.336 143.465 7.75e-17 7.5e-17 3.58e-17 33.89 -500.0 DownF03
F08795 79.286 143.536 1.04e-16 8.61e-17 4.45e-17 29.06 -500.05 DownF03
